generated_at,model_id,model_name_zh,research_artifact_id,artifact_version,source_timing_artifact_id,anomaly_exclusion_basis,decision_basis,sensitivity_basis,feature_time_basis,feature_time_basis_zh,feature_information_cutoff,candidate_confirmation_rule_id,pending_window_days,exit_clock_id,entry_rule_id,stop_rule_id,win_definition,neutral_definition,failure_definition,high_return_definition,monthly_revenue_scope,financial_statement_scope,financial_statement_fields_excluded,same_stock_non_overlap_applied,same_stock_overlap_pair_count,same_stock_revenue_period_repeat_count,timing_expected_accepted_trade_count,timing_accepted_trade_count_parity_status,anomaly_interpretation_status,feature_context_revenue_anomaly_candidate_count,feature_context_candidate_values_retained_in_feature_evidence,sample_count_context,combination_policy,approved_for_daily,production_change,promotion_readiness,row_type,feature_order,feature_id,feature_family,feature_rule,feature_column,feature_observed_column,feature_independence_status,equivalent_to_feature_id,feature_observed_count,feature_coverage_pct,feature_hit_count,evidence_interpretation,accepted_trade_count,win_count,neutral_count,failure_count,win_rate_pct,neutral_rate_pct,failure_rate_pct,avg_realized_return_pct,median_realized_return_pct,high_return_8_count,high_return_8_rate_pct,loss_5_count,loss_5_rate_pct,feature_hit_rate_within_observed_pct,high_return_group_count,high_return_feature_observed_count,high_return_feature_hit_count,high_return_feature_hit_rate_pct,high_return_feature_hit_rate_within_observed_pct,win_group_count,win_feature_observed_count,win_feature_hit_count,win_feature_hit_rate_pct,win_feature_hit_rate_within_observed_pct,failure_group_count,failure_feature_observed_count,failure_feature_hit_count,failure_feature_hit_rate_pct,failure_feature_hit_rate_within_observed_pct,high_return_minus_failure_hit_rate_pct,high_return_minus_failure_hit_rate_within_observed_pct,delta_vs_baseline_win_rate_pct,delta_vs_baseline_failure_rate_pct,delta_vs_baseline_avg_return_pct,delta_vs_baseline_median_return_pct,delta_vs_baseline_high_return_8_rate_pct,delta_vs_baseline_loss_5_rate_pct,high_return_feature_value_count,high_return_feature_mean,high_return_feature_median,win_feature_value_count,win_feature_mean,win_feature_median,failure_feature_value_count,failure_feature_mean,failure_feature_median,high_return_minus_failure_feature_mean,high_return_minus_failure_feature_median,candidate_threshold_sensitivity_direction_status
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_abs_ge80_anomaly_candidates_sensitivity_only,False,True,signal_date_close,候選訊號日收盤已知,signal_date_close_before_pending_confirmation,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1688,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,102,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,410,shape_range23_width_le15,price_shape,previous 23-day range width <= 15% evaluated at signal_date_close,feature__shape_range23_width_le15,feature_observed__shape_range23_width_le15,distinct_observed_mask,,1688,100.0,816,failure_associated_risk_feature_candidate,816.0,209.0,152.0,455.0,25.6127,18.6275,55.7598,1.1161,-1.3314,152.0,18.6275,249.0,30.5147,48.3412,466.0,466.0,152.0,32.618,32.618,573.0,573.0,209.0,36.4747,36.4747,878.0,878.0,455.0,51.8223,51.8223,-19.2043,-19.2043,-8.3328,3.7456,-2.1788,-0.5908,-8.9791,-2.9569,,,,,,,,,,,,not_applicable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_abs_ge80_anomaly_candidates_sensitivity_only,False,True,signal_date_close,候選訊號日收盤已知,signal_date_close_before_pending_confirmation,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1688,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,102,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,420,shape_range23_width_le20,price_shape,previous 23-day range width <= 20% evaluated at signal_date_close,feature__shape_range23_width_le20,feature_observed__shape_range23_width_le20,distinct_observed_mask,,1688,100.0,1101,failure_associated_risk_feature_candidate,1101.0,321.0,173.0,607.0,29.1553,15.713,55.1317,1.8113,-1.3889,247.0,22.4342,357.0,32.4251,65.2251,466.0,466.0,247.0,53.0043,53.0043,573.0,573.0,321.0,56.0209,56.0209,878.0,878.0,607.0,69.1344,69.1344,-16.1301,-16.1301,-4.7902,3.1175,-1.4836,-0.6483,-5.1724,-1.0465,,,,,,,,,,,,not_applicable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_abs_ge80_anomaly_candidates_sensitivity_only,False,True,signal_date_close,候選訊號日收盤已知,signal_date_close_before_pending_confirmation,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1688,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,102,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,430,shape_near_range23_high,price_shape,signal close is within -5% to +5% of the previous 23-day high evaluated at signal_date_close,feature__shape_near_range23_high,feature_observed__shape_near_range23_high,distinct_observed_mask,,1688,100.0,934,failure_associated_risk_feature_candidate,934.0,284.0,142.0,508.0,30.4069,15.2034,54.3897,2.2953,-1.1623,215.0,23.0193,300.0,32.1199,55.3318,466.0,466.0,215.0,46.1373,46.1373,573.0,573.0,284.0,49.5637,49.5637,878.0,878.0,508.0,57.8588,57.8588,-11.7215,-11.7215,-3.5386,2.3755,-0.9996,-0.4217,-4.5873,-1.3517,,,,,,,,,,,,not_applicable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_abs_ge80_anomaly_candidates_sensitivity_only,False,True,signal_date_close,候選訊號日收盤已知,signal_date_close_before_pending_confirmation,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1688,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,102,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,440,position120_low_le40,price_position,signal close is at or below 40% of the previous 120-day range evaluated at signal_date_close,feature__position120_low_le40,feature_observed__position120_low_le40,distinct_observed_mask,,1688,100.0,500,failure_associated_risk_feature_candidate,500.0,135.0,84.0,281.0,27.0,16.8,56.2,1.0222,-2.012,105.0,21.0,179.0,35.8,29.6209,466.0,466.0,105.0,22.5322,22.5322,573.0,573.0,135.0,23.5602,23.5602,878.0,878.0,281.0,32.0046,32.0046,-9.4724,-9.4724,-6.9455,4.1858,-2.2727,-1.2714,-6.6066,2.3284,,,,,,,,,,,,not_applicable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_abs_ge80_anomaly_candidates_sensitivity_only,False,True,signal_date_close,候選訊號日收盤已知,signal_date_close_before_pending_confirmation,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1688,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,102,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,450,position120_mid_40_75,price_position,signal close is above 40% and at or below 75% of the previous 120-day range evaluated at signal_date_close,feature__position120_mid_40_75,feature_observed__position120_mid_40_75,distinct_observed_mask,,1688,100.0,639,mixed_or_low_discrimination_research_only,639.0,214.0,91.0,334.0,33.4898,14.241,52.2692,3.4544,-0.7617,177.0,27.6995,213.0,33.3333,37.8555,466.0,466.0,177.0,37.9828,37.9828,573.0,573.0,214.0,37.3473,37.3473,878.0,878.0,334.0,38.041,38.041,-0.0582,-0.0582,-0.4557,0.255,0.1595,-0.0211,0.0929,-0.1383,,,,,,,,,,,,not_applicable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_abs_ge80_anomaly_candidates_sensitivity_only,False,True,signal_date_close,候選訊號日收盤已知,signal_date_close_before_pending_confirmation,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1688,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,102,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,460,position120_high_gt75,price_position,signal close is above 75% of the previous 120-day range evaluated at signal_date_close,feature__position120_high_gt75,feature_observed__position120_high_gt75,distinct_observed_mask,,1688,100.0,549,positive_discriminator_single_feature_candidate,549.0,224.0,62.0,263.0,40.8015,11.2933,47.9053,5.1791,0.6085,184.0,33.5155,173.0,31.5118,32.5237,466.0,466.0,184.0,39.485,39.485,573.0,573.0,224.0,39.0925,39.0925,878.0,878.0,263.0,29.9544,29.9544,9.5306,9.5306,6.856,-4.1089,1.8842,1.3491,5.9089,-1.9598,,,,,,,,,,,,not_applicable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_abs_ge80_anomaly_candidates_sensitivity_only,False,True,signal_date_close,候選訊號日收盤已知,signal_date_close_before_pending_confirmation,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1688,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,102,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,470,momentum_return20_0_25,price_momentum,20-day close return is between 0% and 25% evaluated at signal_date_close,feature__momentum_return20_0_25,feature_observed__momentum_return20_0_25,distinct_observed_mask,,1688,100.0,1247,positive_discriminator_single_feature_candidate,1247.0,432.0,175.0,640.0,34.6431,14.0337,51.3232,3.6048,-0.5195,351.0,28.1476,406.0,32.5581,73.8744,466.0,466.0,351.0,75.3219,75.3219,573.0,573.0,432.0,75.3927,75.3927,878.0,878.0,640.0,72.8929,72.8929,2.429,2.429,0.6976,-0.691,0.3099,0.2211,0.541,-0.9135,,,,,,,,,,,,not_applicable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_abs_ge80_anomaly_candidates_sensitivity_only,False,True,signal_date_close,候選訊號日收盤已知,signal_date_close_before_pending_confirmation,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1688,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,102,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,480,volume_ratio_le1_5,volume,signal-day volume / previous 20-day average volume <= 1.5 evaluated at signal_date_close,feature__volume_ratio_le1_5,feature_observed__volume_ratio_le1_5,distinct_observed_mask,,1688,100.0,1303,mixed_or_low_discrimination_research_only,1303.0,452.0,182.0,669.0,34.6892,13.9678,51.3431,3.2664,-0.5682,372.0,28.5495,433.0,33.231,77.1919,466.0,466.0,372.0,79.8283,79.8283,573.0,573.0,452.0,78.8831,78.8831,878.0,878.0,669.0,76.1959,76.1959,3.6324,3.6324,0.7437,-0.6711,-0.0285,0.1724,0.9429,-0.2406,,,,,,,,,,,,not_applicable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_abs_ge80_anomaly_candidates_sensitivity_only,False,True,signal_date_close,候選訊號日收盤已知,signal_date_close_before_pending_confirmation,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1688,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,102,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,490,volume_ratio_le2,volume,signal-day volume / previous 20-day average volume <= 2.0 evaluated at signal_date_close,feature__volume_ratio_le2,feature_observed__volume_ratio_le2,distinct_observed_mask,,1688,100.0,1544,mixed_or_low_discrimination_research_only,1544.0,525.0,222.0,797.0,34.0026,14.3782,51.6192,3.2209,-0.651,428.0,27.7202,516.0,33.4197,91.4692,466.0,466.0,428.0,91.8455,91.8455,573.0,573.0,525.0,91.623,91.623,878.0,878.0,797.0,90.7745,90.7745,1.071,1.071,0.0571,-0.395,-0.074,0.0896,0.1136,-0.0519,,,,,,,,,,,,not_applicable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_abs_ge80_anomaly_candidates_sensitivity_only,False,True,signal_date_close,候選訊號日收盤已知,signal_date_close_before_pending_confirmation,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1688,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,102,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,500,candle_bullish_attack,candle,signal-day candle is bullish or closes unchanged above the prior close evaluated at signal_date_close,feature__candle_bullish_attack,feature_observed__candle_bullish_attack,distinct_observed_mask,,1688,100.0,879,failure_associated_risk_feature_candidate,879.0,290.0,131.0,458.0,32.992,14.9033,52.1047,3.1902,-0.7874,232.0,26.3936,290.0,32.992,52.0735,466.0,466.0,232.0,49.7854,49.7854,573.0,573.0,290.0,50.6108,50.6108,878.0,878.0,458.0,52.164,52.164,-2.3786,-2.3786,-0.9535,0.0905,-0.1047,-0.0468,-1.213,-0.4796,,,,,,,,,,,,not_applicable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_abs_ge80_anomaly_candidates_sensitivity_only,False,True,signal_date_close,候選訊號日收盤已知,signal_date_close_before_pending_confirmation,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1688,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,102,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,510,candle_solid_red,candle,signal-day candle is a solid red candle evaluated at signal_date_close,feature__candle_solid_red,feature_observed__candle_solid_red,distinct_observed_mask,,1688,100.0,492,mixed_or_low_discrimination_research_only,492.0,155.0,83.0,254.0,31.5041,16.8699,51.626,2.9276,-0.6474,123.0,25.0,156.0,31.7073,29.1469,466.0,466.0,123.0,26.3948,26.3948,573.0,573.0,155.0,27.0506,27.0506,878.0,878.0,254.0,28.9294,28.9294,-2.5346,-2.5346,-2.4414,-0.3882,-0.3673,0.0932,-2.6066,-1.7643,,,,,,,,,,,,not_applicable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_abs_ge80_anomaly_candidates_sensitivity_only,False,True,signal_date_close,候選訊號日收盤已知,signal_date_close_before_pending_confirmation,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1688,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,102,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,600,market_strong_bull,market_regime,signal-date benchmark market regime is strong_bull evaluated at signal_date_close,feature__market_strong_bull,feature_observed__market_strong_bull,distinct_observed_mask,,1688,100.0,1066,mixed_or_low_discrimination_research_only,1066.0,366.0,151.0,549.0,34.334,14.1651,51.5009,3.0131,-0.6549,296.0,27.7674,359.0,33.6773,63.1517,466.0,466.0,296.0,63.5193,63.5193,573.0,573.0,366.0,63.8743,63.8743,878.0,878.0,549.0,62.5285,62.5285,0.9908,0.9908,0.3885,-0.5133,-0.2818,0.0857,0.1608,0.2057,,,,,,,,,,,,not_applicable
