generated_at,model_id,model_name_zh,research_artifact_id,artifact_scope,anomaly_exclusion_basis,decision_basis,source_condition_id,source_condition_rule,entry_rule_id,exit_rule_id,win_definition,neutral_definition,failure_definition,high_return_definition,non_overlap_cooldown_days,non_overlap_applied,same_stock_overlap_pair_count,source_strong_signal_count,unresolved_anomaly_candidate_count_in_source,basis_source_signal_count,accepted_signal_count_after_non_overlap,suppressed_signal_count,return_path_discontinuity_count_after_non_overlap,anomaly_interpretation_status,sample_count_context,combination_policy,approved_for_daily,production_change,promotion_readiness,row_type,feature_order,feature_id,feature_family,feature_rule,feature_column,feature_independence_status,equivalent_to_feature_id,feature_hit_count,feature_coverage_pct,evidence_interpretation,accepted_trade_count,win_count,neutral_count,failure_count,win_rate_pct,neutral_rate_pct,failure_rate_pct,avg_realized_return_pct,median_realized_return_pct,high_return_8_count,high_return_8_rate_pct,loss_5_count,loss_5_rate_pct,high_return_group_count,high_return_feature_hit_count,high_return_feature_hit_rate_pct,win_group_count,win_feature_hit_count,win_feature_hit_rate_pct,failure_group_count,failure_feature_hit_count,failure_feature_hit_rate_pct,high_return_minus_failure_hit_rate_pct,delta_vs_baseline_win_rate_pct,delta_vs_baseline_failure_rate_pct,delta_vs_baseline_avg_return_pct,delta_vs_baseline_median_return_pct,delta_vs_baseline_high_return_8_rate_pct,delta_vs_baseline_loss_5_rate_pct,high_return_feature_value_count,high_return_feature_mean,high_return_feature_median,win_feature_value_count,win_feature_mean,win_feature_median,failure_feature_value_count,failure_feature_mean,failure_feature_median,high_return_minus_failure_feature_mean,high_return_minus_failure_feature_median
2026-07-14 13:56:58 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_unresolved_anomaly_candidates_primary,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,81585,11533,81585,5440,76145,7,blocked_pending_root_cause_anomaly_candidate_review,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,numeric_feature,140,return_20d_pct,price_momentum,"compare return_20d_pct between high-return, win, and failure groups",return_20d_pct,numeric_contrast_not_binary_mask,,,100.0,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,1137.0,,,1427.0,,,2442.0,,,,,,,,,,1137.0,3.18,2.95,1427.0,2.88,2.45,2442.0,0.73,0.0,2.45,2.95
2026-07-14 13:56:58 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_unresolved_anomaly_candidates_primary,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,81585,11533,81585,5440,76145,7,blocked_pending_root_cause_anomaly_candidate_review,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,numeric_feature,150,volume_ratio_prev20,volume,"compare volume_ratio_prev20 between high-return, win, and failure groups",volume_ratio_prev20,numeric_contrast_not_binary_mask,,,100.0,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,1137.0,,,1427.0,,,2442.0,,,,,,,,,,1137.0,0.86,0.75,1427.0,0.86,0.75,2442.0,0.87,0.77,-0.01,-0.02
2026-07-14 13:56:58 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_unresolved_anomaly_candidates_primary,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,81585,11533,81585,5440,76145,7,blocked_pending_root_cause_anomaly_candidate_review,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,numeric_feature,200,rsi14,technical,"compare rsi14 between high-return, win, and failure groups",rsi14,numeric_contrast_not_binary_mask,,,100.0,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,1137.0,,,1427.0,,,2442.0,,,,,,,,,,1137.0,50.84,52.15,1427.0,50.26,51.17,2442.0,48.08,48.52,2.76,3.63
2026-07-14 13:56:58 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_unresolved_anomaly_candidates_primary,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,81585,11533,81585,5440,76145,7,blocked_pending_root_cause_anomaly_candidate_review,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,numeric_feature,210,macd_hist,technical,"compare macd_hist between high-return, win, and failure groups",macd_hist,numeric_contrast_not_binary_mask,,,87.99,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,1137.0,,,1427.0,,,2442.0,,,,,,,,,,1027.0,-0.71,-0.02,1288.0,-0.82,-0.03,2119.0,-0.79,-0.0,0.08,-0.02
2026-07-14 13:56:58 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_unresolved_anomaly_candidates_primary,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,81585,11533,81585,5440,76145,7,blocked_pending_root_cause_anomaly_candidate_review,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,numeric_feature,220,kd_k_value,technical,"compare k_value between high-return, win, and failure groups",k_value,numeric_contrast_not_binary_mask,,,100.0,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,1137.0,,,1427.0,,,2442.0,,,,,,,,,,1137.0,44.75,44.32,1427.0,43.93,42.97,2442.0,44.33,43.74,0.42,0.58
2026-07-14 13:56:58 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_unresolved_anomaly_candidates_primary,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,81585,11533,81585,5440,76145,7,blocked_pending_root_cause_anomaly_candidate_review,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,numeric_feature,230,kd_d_value,technical,"compare d_value between high-return, win, and failure groups",d_value,numeric_contrast_not_binary_mask,,,100.0,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,1137.0,,,1427.0,,,2442.0,,,,,,,,,,1137.0,47.7,48.29,1427.0,46.95,47.02,2442.0,44.52,44.25,3.18,4.04
2026-07-14 13:56:58 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_unresolved_anomaly_candidates_primary,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,81585,11533,81585,5440,76145,7,blocked_pending_root_cause_anomaly_candidate_review,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,numeric_feature,240,kdj_j_value,technical,"compare kdj_j_value between high-return, win, and failure groups",kdj_j_value,numeric_contrast_not_binary_mask,,,100.0,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,1137.0,,,1427.0,,,2442.0,,,,,,,,,,1137.0,38.85,36.44,1427.0,37.89,34.64,2442.0,43.96,43.84,-5.11,-7.4
2026-07-14 13:56:58 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_unresolved_anomaly_candidates_primary,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,81585,11533,81585,5440,76145,7,blocked_pending_root_cause_anomaly_candidate_review,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,numeric_feature,250,bb_width_pct,technical,"compare bb_width_pct between high-return, win, and failure groups",bb_width_pct,numeric_contrast_not_binary_mask,,,100.0,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,1137.0,,,1427.0,,,2442.0,,,,,,,,,,1137.0,20.59,17.95,1427.0,19.91,17.34,2442.0,16.92,14.05,3.67,3.9
2026-07-14 13:56:58 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_unresolved_anomaly_candidates_primary,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,81585,11533,81585,5440,76145,7,blocked_pending_root_cause_anomaly_candidate_review,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,numeric_feature,260,ema23_slope_5d_pct,technical,"compare ema23_slope_5d_pct between high-return, win, and failure groups",ema23_slope_5d_pct,numeric_contrast_not_binary_mask,,,88.43,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,1137.0,,,1427.0,,,2442.0,,,,,,,,,,1031.0,1.14,0.68,1292.0,1.04,0.59,2133.0,0.36,0.04,0.78,0.64
2026-07-14 13:56:58 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_unresolved_anomaly_candidates_primary,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,81585,11533,81585,5440,76145,7,blocked_pending_root_cause_anomaly_candidate_review,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,numeric_feature,270,distance_to_ema23_pct,technical,"compare distance_to_ema23_pct between high-return, win, and failure groups",distance_to_ema23_pct,numeric_contrast_not_binary_mask,,,90.3,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,1137.0,,,1427.0,,,2442.0,,,,,,,,,,1051.0,0.66,0.65,1315.0,0.49,0.23,2183.0,-0.15,-0.0,0.81,0.65
2026-07-14 13:56:58 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_unresolved_anomaly_candidates_primary,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,81585,11533,81585,5440,76145,7,blocked_pending_root_cause_anomaly_candidate_review,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,numeric_feature,300,tdcc_consecutive_up_weeks,tdcc,"compare tdcc_consecutive_up_weeks between high-return, win, and failure groups",tdcc_consecutive_up_weeks,numeric_contrast_not_binary_mask,,,16.72,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,1137.0,,,1427.0,,,2442.0,,,,,,,,,,212.0,1.3,1.0,290.0,1.34,1.0,364.0,1.11,0.0,0.19,1.0
