generated_at,audit_id,audit_version,source_artifact,source_row_index,signal_date,model_id,stock_id,stock_name,coverage_status,matched_revenue_period,matched_source_table_date,history_rows_for_stock,history_rows_asof,matched_revenue_numerical_anomaly_flag,research_join_allowed,formal_model_revenue_gate_ready,blocker_reason
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3193,20260605,price_pullback_23ema,6269,台郡,ready_asof_history_row,202604,20260517,25,24,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3194,20260605,price_pullback_23ema,6415,矽力*-KY,ready_asof_history_row,202604,20260517,25,24,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3195,20260605,price_pullback_23ema,6442,光聖,ready_asof_history_row,202604,20260517,25,24,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3196,20260605,price_pullback_23ema,6525,捷敏-KY,ready_asof_history_row,202604,20260517,25,24,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3197,20260605,price_pullback_23ema,6558,興能高,ready_asof_history_row,202604,20260517,25,24,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3198,20260605,price_pullback_23ema,6706,惠特,ready_asof_history_row,202604,20260517,25,24,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3199,20260605,price_pullback_23ema,6719,力智,ready_asof_history_row,202604,20260517,25,24,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3200,20260605,price_pullback_23ema,6781,AES-KY,ready_asof_history_row,202604,20260517,25,24,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3201,20260605,price_pullback_23ema,6831,邁科,ready_asof_history_row,202604,20260517,25,24,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3202,20260605,price_pullback_23ema,6873,泓德能源,ready_asof_history_row,202604,20260517,25,24,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3203,20260605,price_pullback_23ema,7711,永擎,ready_asof_history_row,202604,20260517,25,24,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3204,20260605,price_pullback_23ema,8016,矽創,ready_asof_history_row,202604,20260517,25,24,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3205,20260605,price_pullback_23ema,8110,華東,ready_asof_history_row,202604,20260517,25,24,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3206,20260605,price_pullback_23ema,8112,至上,ready_asof_history_row,202604,20260517,25,24,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3207,20260605,price_pullback_23ema,8131,福懋科,ready_asof_history_row,202604,20260517,25,24,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3208,20260605,price_pullback_23ema,8210,勤誠,ready_asof_history_row,202604,20260517,25,24,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3209,20260605,price_pullback_23ema,8215,明基材,ready_asof_history_row,202604,20260517,25,24,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3210,20260605,price_pullback_23ema,9914,美利達,ready_asof_history_row,202604,20260517,25,24,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3211,20260605,price_pullback_23ema,9921,巨大,ready_asof_history_row,202604,20260517,25,24,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3212,20260605,price_pullback_23ema,9938,百和,ready_asof_history_row,202604,20260517,25,24,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3213,20260605,price_pullback_23ema,9939,宏全,ready_asof_history_row,202604,20260517,25,24,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3214,20260605,price_pullback_23ema,9946,三發地產,ready_asof_history_row,202604,20260517,25,24,True,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3215,20260605,pullback_short_reclaim,1513,中興電,ready_asof_history_row,202604,20260517,25,24,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3216,20260605,pullback_short_reclaim,1560,中砂,ready_asof_history_row,202604,20260517,25,24,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3217,20260605,pullback_short_reclaim,1605,華新,ready_asof_history_row,202604,20260517,25,24,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3218,20260605,pullback_short_reclaim,1609,大亞,ready_asof_history_row,202604,20260517,25,24,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3219,20260605,pullback_short_reclaim,1612,宏泰,ready_asof_history_row,202604,20260517,25,24,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3220,20260605,pullback_short_reclaim,1618,合機,ready_asof_history_row,202604,20260517,25,24,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3221,20260605,pullback_short_reclaim,1727,中華化,ready_asof_history_row,202604,20260517,25,24,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3222,20260605,pullback_short_reclaim,2308,台達電,ready_asof_history_row,202604,20260517,25,24,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3223,20260605,pullback_short_reclaim,2313,華通,ready_asof_history_row,202604,20260517,25,24,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3224,20260605,pullback_short_reclaim,2404,漢唐,ready_asof_history_row,202604,20260517,25,24,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3225,20260605,pullback_short_reclaim,2421,建準,ready_asof_history_row,202604,20260517,25,24,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3226,20260605,pullback_short_reclaim,2455,全新,ready_asof_history_row,202604,20260517,25,24,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3227,20260605,pullback_short_reclaim,3008,大立光,ready_asof_history_row,202604,20260517,25,24,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3228,20260605,pullback_short_reclaim,3023,信邦,ready_asof_history_row,202604,20260517,25,24,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,3229,20260605,pullback_short_reclaim,3037,欣興,ready_asof_history_row,202604,20260517,25,24,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
