stock_id,stock_name,market,rows,start_date,end_date,latest_close,latest_volume,file_path,raw_url
7254,神盾國票56售04,otc,1,20250407,20250407,0.26,40000.0,data/stock_price_history/7254.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7254.csv
7255,濱川統一56購01,otc,1,20250407,20250407,0.06,105000.0,data/stock_price_history/7255.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7255.csv
7257,力旺國票58售02,otc,1,20250407,20250407,0.04,259000.0,data/stock_price_history/7257.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7257.csv
7258,鈊象元富5A購01,otc,1,20250407,20250407,0.1,22000.0,data/stock_price_history/7258.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7258.csv
7259,昇達科群益58售02,otc,1,20250407,20250407,0.02,11000.0,data/stock_price_history/7259.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7259.csv
7260,富喬國票57售02,otc,1,20250407,20250407,0.23,20000.0,data/stock_price_history/7260.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7260.csv
7261,富喬國票5C售02,otc,1,20250407,20250407,0.7,25000.0,data/stock_price_history/7261.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7261.csv
7262,櫃200群益5B售02,otc,1,20250407,20250407,0.2,129000.0,data/stock_price_history/7262.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7262.csv
7264,雙鴻凱基56售06,otc,1,20250407,20250407,0.51,6000.0,data/stock_price_history/7264.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7264.csv
7265,家登群益56售04,otc,1,20250407,20250407,10.1,1000.0,data/stock_price_history/7265.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7265.csv
7266,信驊永豐59售01,otc,1,20250407,20250407,0.02,16000.0,data/stock_price_history/7266.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7266.csv
7268,弘塑國票58售03,otc,1,20250407,20250407,0.05,20000.0,data/stock_price_history/7268.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7268.csv
7269,穩懋群益59售02,otc,1,20250407,20250407,0.12,70000.0,data/stock_price_history/7269.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7269.csv
7270,高鋒統一5A購01,otc,1,20250407,20250407,0.3,38000.0,data/stock_price_history/7270.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7270.csv
7271,信驊凱基59售01,otc,1,20250407,20250407,0.04,90000.0,data/stock_price_history/7271.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7271.csv
7272,擎亞國票59售01,otc,1,20250407,20250407,0.23,42000.0,data/stock_price_history/7272.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7272.csv
7273,世界國票59售03,otc,1,20250407,20250407,0.09,100000.0,data/stock_price_history/7273.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7273.csv
7274,精測群益62售04,otc,1,20250407,20250407,1.24,7000.0,data/stock_price_history/7274.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7274.csv
7275,雙鴻凱基58售03,otc,1,20250407,20250407,0.25,14000.0,data/stock_price_history/7275.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7275.csv
7276,穩懋元富58售03,otc,1,20250407,20250407,0.14,960000.0,data/stock_price_history/7276.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7276.csv
7277,穩懋元大59售08,otc,1,20250407,20250407,0.5,15000.0,data/stock_price_history/7277.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7277.csv
7278,神盾群益59售01,otc,1,20250407,20250407,0.36,50000.0,data/stock_price_history/7278.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7278.csv
7279,雙鴻國票5A售01,otc,1,20250407,20250407,0.59,4000.0,data/stock_price_history/7279.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7279.csv
7280,雙鴻凱基59售12,otc,1,20250407,20250407,1.13,24000.0,data/stock_price_history/7280.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7280.csv
7281,信驊永豐5C售01,otc,1,20250407,20250407,0.23,61000.0,data/stock_price_history/7281.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7281.csv
7282,宏捷科群益5C售01,otc,1,20250407,20250407,0.58,430000.0,data/stock_price_history/7282.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7282.csv
7283,鈊象群益59售04,otc,1,20250407,20250407,0.85,100000.0,data/stock_price_history/7283.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7283.csv
7284,印能凱基5A售04,otc,1,20250407,20250407,0.16,101000.0,data/stock_price_history/7284.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7284.csv
7285,弘塑國票5B售02,otc,1,20250407,20250407,0.53,996000.0,data/stock_price_history/7285.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7285.csv
7286,富喬群益5C售01,otc,1,20250407,20250407,1.24,17000.0,data/stock_price_history/7286.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7286.csv
7287,世界凱基5B售02,otc,1,20250407,20250407,1.0,133000.0,data/stock_price_history/7287.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7287.csv
7288,精材群益5B售05,otc,1,20250407,20250407,1.0,21000.0,data/stock_price_history/7288.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7288.csv
7289,立敦台新5B售04,otc,1,20250407,20250407,1.68,48000.0,data/stock_price_history/7289.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7289.csv
7290,群聯富邦61售05,otc,1,20250407,20250407,0.76,70000.0,data/stock_price_history/7290.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7290.csv
7291,華星光統一61購02,otc,1,20250407,20250407,3.99,1000.0,data/stock_price_history/7291.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7291.csv
7295,智擎統一58購01,otc,1,20250407,20250407,0.01,10000.0,data/stock_price_history/7295.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7295.csv
7296,華星光統一56購01,otc,1,20250407,20250407,3.2,22000.0,data/stock_price_history/7296.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7296.csv
7297,萬潤統一58購01,otc,1,20250407,20250407,3.03,106000.0,data/stock_price_history/7297.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7297.csv
7298,廣積統一59購01,otc,1,20250407,20250407,0.28,7000.0,data/stock_price_history/7298.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7298.csv
7299,新漢統一58購01,otc,1,20250407,20250407,0.13,16000.0,data/stock_price_history/7299.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7299.csv
7301,鑫科統一58購01,otc,1,20250407,20250407,0.54,1000.0,data/stock_price_history/7301.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7301.csv
7302,群聯統一58購01,otc,1,20250407,20250407,11.8,1000.0,data/stock_price_history/7302.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7302.csv
7303,M31統一58購01,otc,1,20250407,20250407,0.08,66000.0,data/stock_price_history/7303.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7303.csv
7304,昇達科統一5C購01,otc,1,20250407,20250407,6.8,16000.0,data/stock_price_history/7304.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7304.csv
7305,美琪瑪統一58購01,otc,1,20250407,20250407,0.5,2000.0,data/stock_price_history/7305.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7305.csv
7306,鈦昇統一58購01,otc,1,20250407,20250407,1.93,145000.0,data/stock_price_history/7306.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7306.csv
7307,原相統一5B購01,otc,1,20250407,20250407,0.14,53000.0,data/stock_price_history/7307.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7307.csv
