review_priority,taxonomy_review_status,stock_id,stock_name,industry,category,decision_priority,decision_score,risk_handling_bucket,effective_primary_theme,effective_secondary_themes,effective_structural_theme_bucket,effective_theme_structural_status,effective_theme_mainstream_label,effective_taxonomy_source,effective_confidence,volume_ratio,return_5d,return_20d,why_selected,downgrade_flags,effective_notes
4,industry_non_mainstream_only,9958,世紀鋼,鋼鐵工業,revenue_pullback,C_watch_only,63.0,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,1.13,,,營收成長股價回檔；分類分數=55；量比=1.13；距前高=-23.70%；20日漲幅=0.98%；TDCC=mild_accumulation；權證=call_inflow,repeated_but_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,1808,潤隆,建材營造,revenue_pullback,C_watch_only,63.0,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,1.08,,,營收成長股價回檔；分類分數=70；量比=1.08；距前高=-12.71%；20日漲幅=-0.88%；TDCC=mild_accumulation,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,4142,國光生,生技醫療業,revenue_pullback,C_watch_only,63.0,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_overheated,,,1.06,,,營收成長股價回檔；分類分數=70；量比=1.06；距前高=-11.72%；20日漲幅=-3.14%；TDCC=mild_accumulation；權證=no_signal,stale_signal|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,2022,聚亨,鋼鐵工業,revenue_pullback,C_watch_only,63.0,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,0.94,,,營收成長股價回檔；分類分數=50；量比=0.94；距前高=-23.72%；20日漲幅=-4.89%；TDCC=strong_accumulation,stale_signal|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,4739,康普,化學工業,revenue_pullback,C_watch_only,63.0,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,0.89,,,營收成長股價回檔；分類分數=70；量比=0.89；距前高=-9.49%；20日漲幅=12.74%；TDCC=mild_accumulation；權證=no_signal,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,2851,中再保,金融保險業,revenue_pullback,C_watch_only,63.0,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,0.71,,,營收成長股價回檔；分類分數=70；量比=0.71；距前高=-1.26%；20日漲幅=15.98%；TDCC=mild_accumulation,stale_signal|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,1714,和桐,化學工業,revenue_pullback,C_watch_only,63.0,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,0.56,,,營收成長股價回檔；分類分數=70；量比=0.56；距前高=-12.02%；20日漲幅=1.19%；TDCC=mild_accumulation；權證=no_signal,stale_signal|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,1810,和成,玻璃陶瓷,pattern,C_watch_only,63.0,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,,,,型態觀察；型態=已突破但未過熱；分類分數=116；TDCC=mild_accumulation,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,2645,長榮航太,航運業,pattern,C_watch_only,63.0,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,,,,型態觀察；型態=接近突破型；分類分數=102；TDCC=mild_accumulation；權證=no_signal,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,2882,國泰金,金融保險業,pattern,C_watch_only,63.0,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,,,,型態觀察；型態=接近突破型；分類分數=118；TDCC=mild_accumulation；權證=no_signal,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,3551,世禾,綠能環保,pattern,C_watch_only,63.0,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_overheated,,,,,,型態觀察；型態=接近突破型；分類分數=128；TDCC=mild_accumulation,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,5009,榮剛,鋼鐵工業,pattern,C_watch_only,63.0,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,,,,型態觀察；型態=接近突破型；分類分數=118；TDCC=mild_accumulation,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,5213,亞昕,建材營造,pattern,C_watch_only,63.0,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,,,,型態觀察；型態=已突破但未過熱；分類分數=110；TDCC=mild_accumulation,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,6015,宏遠證,金融業,pattern,C_watch_only,63.0,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,,,,型態觀察；型態=已突破但未過熱；分類分數=114；TDCC=mild_accumulation,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,6179,亞通,其他,pattern,C_watch_only,63.0,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,,,,型態觀察；型態=預備發動型；分類分數=112；TDCC=mild_accumulation,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,2206,三陽工業,汽車工業,pattern,C_watch_only,62.2,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_overheated,,,,,,型態觀察；型態=接近突破型；分類分數=96；TDCC=mild_accumulation,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,2886,兆豐金,金融保險業,revenue_pullback,C_watch_only,61.6,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,1.39,,,營收成長股價回檔；分類分數=63；量比=1.39；距前高=-3.86%；20日漲幅=2.05%；TDCC=mild_accumulation；權證=no_signal,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,2885,元大金,金融保險業,revenue_pullback,C_watch_only,61.6,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,1.35,,,營收成長股價回檔；分類分數=63；量比=1.35；距前高=-1.17%；20日漲幅=11.30%；TDCC=mild_accumulation；權證=no_signal,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,2897,王道銀行,金融保險業,revenue_pullback,C_watch_only,61.4,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,1.1,,,營收成長股價回檔；分類分數=62；量比=1.10；距前高=-4.42%；20日漲幅=-1.09%；TDCC=mild_accumulation,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,1708,東鹼,化學工業,revenue_pullback,C_watch_only,61.4,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,1.07,,,營收成長股價回檔；分類分數=62；量比=1.07；距前高=-23.08%；20日漲幅=-7.48%；TDCC=mild_accumulation；權證=no_signal,stale_signal|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,2497,怡利電,汽車工業,range_rebound,C_watch_only,60.8,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_overheated,,,4.03,,,區間內轉強 / 挑戰前高觀察；型態=neckline/platform breakout; upgrade only when risk checks pass；分類分數=69；量比=4.03；距前高=-3.03%；20日漲幅=13.01%；TDCC=distribution_warning；權證=no_signal,tdcc_distribution_warning|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,1587,吉茂,汽車工業,range_rebound,C_watch_only,60.8,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_overheated,,,3.67,,,區間內轉強 / 挑戰前高觀察；型態=neckline/platform breakout; upgrade only when risk checks pass；分類分數=69；量比=3.67；距前高=-21.13%；20日漲幅=-0.62%；TDCC=distribution_warning,tdcc_distribution_warning|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,4566,時碩工業,電機機械,range_rebound,C_watch_only,60.8,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_overheated,,,3.6,,,區間內轉強 / 挑戰前高觀察；型態=neckline/platform breakout; upgrade only when risk checks pass；分類分數=69；量比=3.60；距前高=-12.61%；20日漲幅=-6.54%；TDCC=distribution_warning,tdcc_distribution_warning|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,1312,國喬,塑膠工業,range_rebound,C_watch_only,60.8,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,2.48,,,區間內轉強 / 挑戰前高觀察；型態=neckline/platform breakout; upgrade only when risk checks pass；分類分數=69；量比=2.48；距前高=-29.13%；20日漲幅=-6.41%；TDCC=distribution_warning；權證=no_signal,tdcc_distribution_warning|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,1618,合機,電器電纜,pattern,C_watch_only,60.8,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,1.93,,,型態觀察；型態=early_entry_watch；分類分數=54；量比=1.93；距前高=-7.52%；20日漲幅=6.46%；TDCC=neutral；權證=no_signal,non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,2886,兆豐金,金融保險業,pullback_rebound,C_watch_only,60.6,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,1.39,,,回檔後短線轉強；分類分數=63；量比=1.39；距前高=-3.86%；20日漲幅=2.05%；TDCC=mild_accumulation；權證=no_signal,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,1316,上曜,建材營造,revenue_pullback,C_watch_only,60.4,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,0.87,,,營收成長股價回檔；分類分數=57；量比=0.87；距前高=-23.31%；20日漲幅=-7.27%；TDCC=mild_accumulation,stale_signal|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,5515,建國,建材營造,pattern,C_watch_only,60.2,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,,,,型態觀察；型態=已突破但未過熱；分類分數=86；TDCC=mild_accumulation；權證=no_signal,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,2646,星宇航空,航運業,revenue_pullback,C_watch_only,60.0,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,1.25,,,營收成長股價回檔；分類分數=55；量比=1.25；距前高=-10.29%；20日漲幅=-0.99%；TDCC=mild_accumulation；權證=no_signal,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,1447,力鵬,紡織纖維,revenue_pullback,C_watch_only,60.0,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,0.79,,,營收成長股價回檔；分類分數=55；量比=0.79；距前高=-5.29%；20日漲幅=14.83%；TDCC=mild_accumulation,stale_signal|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,4306,炎洲,塑膠工業,revenue_pullback,C_watch_only,60.0,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,0.66,,,營收成長股價回檔；分類分數=55；量比=0.66；距前高=-3.48%；20日漲幅=4.92%；TDCC=mild_accumulation,stale_signal|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,8932,智通*,其他,pattern,C_watch_only,59.8,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,,,,型態觀察；型態=接近突破型；分類分數=84；TDCC=mild_accumulation,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,2233,宇隆,汽車工業,pattern,C_watch_only,58.8,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_overheated,,,1.03,,,型態觀察；型態=platform_right_side；分類分數=54；量比=1.03；距前高=-10.79%；20日漲幅=10.36%；TDCC=mild_accumulation；權證=call_inflow,repeated_but_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,4764,雙鍵,化學工業,pattern,C_watch_only,57.2,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,1.38,,,型態觀察；型態=early_entry_watch；分類分數=51；量比=1.38；距前高=-14.87%；20日漲幅=10.05%；TDCC=mild_accumulation；權證=call_inflow,repeated_but_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,2014,中鴻,鋼鐵工業,pattern,C_watch_only,57.2,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,0.92,,,型態觀察；型態=base_building；分類分數=51；量比=0.92；距前高=-12.29%；20日漲幅=2.59%；TDCC=strong_accumulation；權證=no_signal,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,2027,大成鋼,鋼鐵工業,pattern,C_watch_only,57.2,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,0.59,,,型態觀察；型態=base_building；分類分數=51；量比=0.59；距前高=-6.70%；20日漲幅=10.74%；TDCC=strong_accumulation；權證=no_signal,stale_signal|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,1444,力麗,紡織纖維,range_rebound,C_watch_only,56.8,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,2.51,,,區間內轉強 / 挑戰前高觀察；型態=neckline_challenge；分類分數=69；量比=2.51；距前高=-11.62%；20日漲幅=0.17%；TDCC=distribution_warning,tdcc_distribution_warning|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,2032,新鋼,鋼鐵工業,pattern,C_watch_only,55.8,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,1.11,,,型態觀察；型態=platform_right_side；分類分數=54；量比=1.11；距前高=-7.53%；20日漲幅=14.47%；TDCC=mild_accumulation,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,4526,東台,電機機械,pattern,C_watch_only,54.8,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_overheated,,,0.96,,,型態觀察；型態=early_entry_watch；分類分數=54；量比=0.96；距前高=-16.05%；20日漲幅=2.53%；TDCC=mild_accumulation；權證=no_signal,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,4739,康普,化學工業,pattern,C_watch_only,54.8,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,0.89,,,型態觀察；型態=early_entry_watch；分類分數=54；量比=0.89；距前高=-9.49%；20日漲幅=12.74%；TDCC=mild_accumulation；權證=no_signal,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,1605,華新,電器電纜,pattern,C_watch_only,54.8,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,0.85,,,型態觀察；型態=early_entry_watch；分類分數=54；量比=0.85；距前高=-6.25%；20日漲幅=13.56%；TDCC=mild_accumulation；權證=no_signal,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,2030,彰源,鋼鐵工業,pattern,C_watch_only,54.8,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,0.54,,,型態觀察；型態=pullback_entry_zone；分類分數=54；量比=0.54；距前高=-5.33%；20日漲幅=12.34%；TDCC=strong_accumulation,stale_signal|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,6446,藥華藥,生技醫療業,pattern,C_watch_only,54.8,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_overheated,,,,,,型態觀察；型態=已突破但未過熱；分類分數=94；TDCC=strong_accumulation,continued_overheated|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,7740,熙特爾-創,綠能環保,range_rebound,C_watch_only,53.8,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_overheated,,,2.82,,,區間內轉強 / 挑戰前高觀察；型態=early_entry_watch；分類分數=69；量比=2.82；距前高=-12.90%；20日漲幅=-4.02%；TDCC=distribution_warning,tdcc_distribution_warning|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,1476,儒鴻,紡織纖維,range_rebound,C_watch_only,53.8,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,1.16,,,區間內轉強 / 挑戰前高觀察；型態=neckline_challenge；分類分數=69；量比=1.16；距前高=-14.98%；20日漲幅=0.59%；TDCC=distribution_warning；權證=call_strong_inflow,tdcc_distribution_warning|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,1447,力鵬,紡織纖維,pattern,C_watch_only,53.8,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,0.79,,,型態觀察；型態=base_building；分類分數=54；量比=0.79；距前高=-5.29%；20日漲幅=14.83%；TDCC=mild_accumulation,stale_signal|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,2851,中再保,金融保險業,pattern,C_watch_only,53.8,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,0.71,,,型態觀察；型態=base_building；分類分數=54；量比=0.71；距前高=-1.26%；20日漲幅=15.98%；TDCC=mild_accumulation,stale_signal|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,4306,炎洲,塑膠工業,pattern,C_watch_only,53.8,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,0.66,,,型態觀察；型態=base_building；分類分數=54；量比=0.66；距前高=-3.48%；20日漲幅=4.92%；TDCC=mild_accumulation,stale_signal|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,9939,宏全,其他,pattern,C_watch_only,53.8,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,0.64,,,型態觀察；型態=base_building；分類分數=54；量比=0.64；距前高=-4.28%；20日漲幅=9.33%；TDCC=mild_accumulation；權證=no_signal,stale_signal|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,2615,萬海,航運業,pattern,C_watch_only,53.8,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,0.57,,,型態觀察；型態=base_building；分類分數=54；量比=0.57；距前高=-12.66%；20日漲幅=6.75%；TDCC=mild_accumulation；權證=no_signal,stale_signal|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,1904,正隆,造紙工業,pattern,C_watch_only,53.2,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,0.39,,,型態觀察；型態=base_building；分類分數=51；量比=0.39；距前高=-11.11%；20日漲幅=6.52%；TDCC=mild_accumulation,stale_signal|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,1503,士電,電機機械,range_rebound,C_watch_only,52.8,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_overheated,,,4.88,,,區間內轉強 / 挑戰前高觀察；型態=neckline_challenge；分類分數=69；量比=4.88；距前高=-3.57%；20日漲幅=7.20%；TDCC=distribution_warning；權證=call_put_bullish,tdcc_distribution_warning|stale_signal|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,2542,興富發,建材營造,pattern,C_watch_only,52.6,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,1.08,,,型態觀察；型態=pullback_entry_zone；分類分數=43；量比=1.08；距前高=-6.25%；20日漲幅=5.13%；TDCC=strong_accumulation；權證=no_signal,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,1409,新纖,紡織纖維,pattern,C_watch_only,52.0,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,,,,型態觀察；型態=已突破但未過熱；分類分數=116；TDCC=mild_accumulation；權證=call_strong_inflow,continued_overheated|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,0056,元大高股息,,pattern,C_watch_only,51.8,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,0.97,,,型態觀察；型態=platform_right_side；分類分數=54；量比=0.97；距前高=-2.09%；20日漲幅=16.48%；權證=no_signal,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,3004,豐達科,鋼鐵工業,pattern,C_watch_only,51.0,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,1.13,,,型態觀察；型態=pullback_entry_zone；分類分數=35；量比=1.13；距前高=-16.90%；20日漲幅=2.16%；TDCC=strong_accumulation；權證=no_signal,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,9914,美利達,運動休閒,pattern,C_watch_only,50.8,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,0.49,,,型態觀察；型態=pullback_entry_zone；分類分數=54；量比=0.49；距前高=-8.08%；20日漲幅=13.99%；TDCC=mild_accumulation；權證=no_signal,stale_signal|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,2442,新美齊,建材營造,range_rebound,C_watch_only,49.8,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,1.72,,,區間內轉強 / 挑戰前高觀察；型態=neckline_challenge；分類分數=69；量比=1.72；距前高=-15.19%；20日漲幅=2.19%；TDCC=distribution_warning,tdcc_distribution_warning|stale_signal|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,7740,熙特爾-創,綠能環保,revenue_pullback,C_watch_only,49.0,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_overheated,,,2.82,,,營收成長股價回檔；分類分數=70；量比=2.82；距前高=-12.90%；20日漲幅=-4.02%；TDCC=distribution_warning,tdcc_distribution_warning|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,7740,熙特爾-創,綠能環保,pullback_rebound,C_watch_only,48.0,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_overheated,,,2.82,,,回檔後短線轉強；分類分數=70；量比=2.82；距前高=-12.90%；20日漲幅=-4.02%；TDCC=distribution_warning,tdcc_distribution_warning|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,6757,台灣虎航,航運業,range_rebound,D_risk_downgrade,46.8,hard_exclusion,,,,non_mainstream_theme,non_mainstream_flow_active,,,1.25,,,區間內轉強 / 挑戰前高觀察；型態=neckline_challenge；分類分數=69；量比=1.25；距前高=-9.72%；20日漲幅=7.66%；TDCC=distribution_warning；權證=no_signal,tdcc_distribution_warning|stale_signal|stale_no_warrant_no_breakout,
4,industry_non_mainstream_only,2105,正新,橡膠工業,range_rebound,D_risk_downgrade,46.8,hard_exclusion,,,,non_mainstream_theme,non_mainstream_flow_active,,,1.09,,,區間內轉強 / 挑戰前高觀察；型態=neckline_challenge；分類分數=69；量比=1.09；距前高=-5.06%；20日漲幅=3.40%；TDCC=distribution_warning；權證=no_signal,tdcc_distribution_warning|stale_signal|stale_no_warrant_no_breakout,
4,industry_non_mainstream_only,1533,車王電,汽車工業,revenue_pullback,C_watch_only,46.0,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_overheated,,,1.75,,,營收成長股價回檔；分類分數=55；量比=1.75；距前高=0.62%；20日漲幅=23.59%；TDCC=distribution_warning,tdcc_distribution_warning|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,1533,車王電,汽車工業,pullback_rebound,C_watch_only,45.0,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_overheated,,,1.75,,,回檔後短線轉強；分類分數=55；量比=1.75；距前高=0.62%；20日漲幅=23.59%；TDCC=distribution_warning,tdcc_distribution_warning|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,1514,亞力,電機機械,revenue_pullback,C_watch_only,42.0,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_overheated,,,2.85,,,營收成長股價回檔；分類分數=55；量比=2.85；距前高=-5.28%；20日漲幅=3.72%；TDCC=distribution_warning；權證=call_put_bullish,tdcc_distribution_warning|stale_signal|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,2442,新美齊,建材營造,revenue_pullback,C_watch_only,42.0,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,1.72,,,營收成長股價回檔；分類分數=70；量比=1.72；距前高=-15.19%；20日漲幅=2.19%；TDCC=distribution_warning,tdcc_distribution_warning|stale_signal|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,2883,凱基金,金融保險業,pattern,C_watch_only,42.0,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,,,,型態觀察；型態=接近突破型；分類分數=112；TDCC=distribution_warning；權證=call_strong_inflow,tdcc_distribution_warning|repeated_but_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,2243,宏旭-KY,汽車工業,pattern,C_watch_only,41.8,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_overheated,,,1.5,,,型態觀察；型態=neckline/platform breakout; upgrade only when risk checks pass；分類分數=54；量比=1.50；距前高=-13.72%；20日漲幅=0.40%；TDCC=distribution_warning,tdcc_distribution_warning|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,8473,山林水,綠能環保,true_breakout,C_watch_only,41.0,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_overheated,,,2.81,,,嚴格突破；型態=breakout_confirmed / true_breakout；分類分數=102；量比=2.81；距前高=6.12%；20日漲幅=29.80%；TDCC=distribution_warning,tdcc_distribution_warning|continued_overheated|price_reaction_priced_in|distance_ma20_gt_20|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,2442,新美齊,建材營造,pullback_rebound,C_watch_only,41.0,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,1.72,,,回檔後短線轉強；分類分數=70；量比=1.72；距前高=-15.19%；20日漲幅=2.19%；TDCC=distribution_warning,tdcc_distribution_warning|stale_signal|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,6177,達麗,建材營造,revenue_pullback,D_risk_downgrade,40.4,hard_exclusion,,,,non_mainstream_theme,non_mainstream_flow_active,,,1.17,,,營收成長股價回檔；分類分數=77；量比=1.17；距前高=-16.73%；20日漲幅=-7.42%；TDCC=distribution_warning；權證=no_signal,tdcc_distribution_warning|stale_signal|stale_no_warrant_no_breakout,
4,industry_non_mainstream_only,2880,華南金,金融保險業,revenue_pullback,D_risk_downgrade,39.4,hard_exclusion,,,,non_mainstream_theme,non_mainstream_flow_active,,,2.84,,,營收成長股價回檔；分類分數=57；量比=2.84；距前高=-19.46%；20日漲幅=-7.64%；TDCC=distribution_warning；權證=no_signal,tdcc_distribution_warning|stale_signal|stale_no_warrant_no_breakout,
