generated_at,data_family_id,data_version,source_id,source_kind,market,industry_schema,source_url,raw_archive_ref,raw_payload_sha256,source_row_sha256,source_table_date,source_table_date_raw,observed_at,first_observed_at,source_available_at,availability_precision,pit_status,historical_pit_eligible,research_asof_join_allowed,allowed_for_formal_model_use,fiscal_year,fiscal_year_roc,fiscal_quarter,fiscal_period,statement_scope,period_basis,monetary_unit,per_share_unit,stock_id,stock_name,revision_id,revision_number,revision_count,supersedes_revision_id,is_latest_known_revision,operating_revenue,operating_cost,gross_profit,operating_expenses,operating_income,non_operating_income_expense,pretax_income,income_tax_expense,net_income,parent_net_income,basic_eps,gross_margin_pct,operating_margin_pct,net_margin_pct,margin_derivation_status,metric_completeness_status,source_metric_labels,provenance_status,numerical_anomaly_candidate,numerical_anomaly_triggers,anomaly_disposition,primary_metric_retained,anomaly_evidence_status,coverage_note
2026-07-16 01:31:58 Asia/Taipei,financial_statement_point_in_time_history,financial_statement_pit_v1,tpex_general,official_openapi_current_snapshot,TPEX,general,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap06_O_ci,sha256://78d4b343cca55afd0f98e35e61d24598df9c2aaf48ae8e5668465da8b5e83825,78d4b343cca55afd0f98e35e61d24598df9c2aaf48ae8e5668465da8b5e83825,d93bed2e382116f99d3521488c29da141f00502a80f9642ae5fab2c33d38dd30,2026-07-15,1150715,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,first_observed_at,current_snapshot_first_observed_only,False,True,False,2026,115,1,2026Q1,official_endpoint_reported_scope,cumulative_ytd,thousand_ntd,ntd_per_share,6629,泰金-KY,45329a942e6847e6626a2d242d29e053c8e8869989625929135f5a8363858010,1,1,,True,696580,546163,150417,26648,123769,31630,155399,17915,137484,137472,3.58,21.5936,17.7681,19.7370,general_schema_ratios_derived_from_cumulative_reported_values,required_metrics_complete,operating_revenue=營業收入;operating_cost=營業成本;gross_profit=營業毛利（毛損）淨額;operating_expenses=營業費用;operating_income=營業利益（損失）;non_operating_income_expense=營業外收入及支出;pretax_income=稅前淨利（淨損）;income_tax_expense=所得稅費用（利益）;net_income=本期淨利（淨損）;parent_net_income=淨利（淨損）歸屬於母公司業主;basic_eps=基本每股盈餘（元）,raw_payload_sha_and_source_row_sha_verified,False,,not_triggered,True,not_required,Current OpenAPI rows are usable only from first_observed_at forward and are not historical PIT. Exact company filing availability plus historical coverage validation is required before model use.
2026-07-16 01:31:58 Asia/Taipei,financial_statement_point_in_time_history,financial_statement_pit_v1,tpex_general,official_openapi_current_snapshot,TPEX,general,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap06_O_ci,sha256://78d4b343cca55afd0f98e35e61d24598df9c2aaf48ae8e5668465da8b5e83825,78d4b343cca55afd0f98e35e61d24598df9c2aaf48ae8e5668465da8b5e83825,e14cf7f0a28bdf767ae6f86066a0ee6df14366e78a2ebf84c64222948790150f,2026-07-15,1150715,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,first_observed_at,current_snapshot_first_observed_only,False,True,False,2026,115,1,2026Q1,official_endpoint_reported_scope,cumulative_ytd,thousand_ntd,ntd_per_share,6637,醫影,af551690b918051c4a01cc8235e48a8e7b793ffaccea51d0deb393079a72cd87,1,1,,True,189624,129786,59838,24800,35038,-781,34257,7140,27117,27117,1.01,31.5561,18.4776,14.3004,general_schema_ratios_derived_from_cumulative_reported_values,required_metrics_complete,operating_revenue=營業收入;operating_cost=營業成本;gross_profit=營業毛利（毛損）淨額;operating_expenses=營業費用;operating_income=營業利益（損失）;non_operating_income_expense=營業外收入及支出;pretax_income=稅前淨利（淨損）;income_tax_expense=所得稅費用（利益）;net_income=本期淨利（淨損）;parent_net_income=淨利（淨損）歸屬於母公司業主;basic_eps=基本每股盈餘（元）,raw_payload_sha_and_source_row_sha_verified,False,,not_triggered,True,not_required,Current OpenAPI rows are usable only from first_observed_at forward and are not historical PIT. Exact company filing availability plus historical coverage validation is required before model use.
2026-07-16 01:31:58 Asia/Taipei,financial_statement_point_in_time_history,financial_statement_pit_v1,tpex_general,official_openapi_current_snapshot,TPEX,general,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap06_O_ci,sha256://78d4b343cca55afd0f98e35e61d24598df9c2aaf48ae8e5668465da8b5e83825,78d4b343cca55afd0f98e35e61d24598df9c2aaf48ae8e5668465da8b5e83825,764fbd510713140acf4774d728e51dd48057d99e9fb13694fd9e36cf59930c2e,2026-07-15,1150715,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,first_observed_at,current_snapshot_first_observed_only,False,True,False,2026,115,1,2026Q1,official_endpoint_reported_scope,cumulative_ytd,thousand_ntd,ntd_per_share,6640,均華,6dc08bc455b4f787846c40c20be938860dc4e1b27949e0c6c76d1bf00b44fab8,1,1,,True,830305,457491,372814,192893,179921,6851,186772,39765,147007,147007,5.19,44.9008,21.6693,17.7052,general_schema_ratios_derived_from_cumulative_reported_values,required_metrics_complete,operating_revenue=營業收入;operating_cost=營業成本;gross_profit=營業毛利（毛損）淨額;operating_expenses=營業費用;operating_income=營業利益（損失）;non_operating_income_expense=營業外收入及支出;pretax_income=稅前淨利（淨損）;income_tax_expense=所得稅費用（利益）;net_income=本期淨利（淨損）;parent_net_income=淨利（淨損）歸屬於母公司業主;basic_eps=基本每股盈餘（元）,raw_payload_sha_and_source_row_sha_verified,False,,not_triggered,True,not_required,Current OpenAPI rows are usable only from first_observed_at forward and are not historical PIT. Exact company filing availability plus historical coverage validation is required before model use.
2026-07-16 01:31:58 Asia/Taipei,financial_statement_point_in_time_history,financial_statement_pit_v1,tpex_general,official_openapi_current_snapshot,TPEX,general,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap06_O_ci,sha256://78d4b343cca55afd0f98e35e61d24598df9c2aaf48ae8e5668465da8b5e83825,78d4b343cca55afd0f98e35e61d24598df9c2aaf48ae8e5668465da8b5e83825,6339b55be89403c3113ea973b295c124fab480f3b6a70ec11fa1a0bd2a64ef73,2026-07-15,1150715,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,first_observed_at,current_snapshot_first_observed_only,False,True,False,2026,115,1,2026Q1,official_endpoint_reported_scope,cumulative_ytd,thousand_ntd,ntd_per_share,6642,富致,82ccd5f13fddc12dfaf32406301d54399472f756eb2c1ef806835c7140a8de97,1,1,,True,141191,72587,68604,37842,30762,5503,36265,8445,27820,27820,0.74,48.5895,21.7875,19.7038,general_schema_ratios_derived_from_cumulative_reported_values,required_metrics_complete,operating_revenue=營業收入;operating_cost=營業成本;gross_profit=營業毛利（毛損）淨額;operating_expenses=營業費用;operating_income=營業利益（損失）;non_operating_income_expense=營業外收入及支出;pretax_income=稅前淨利（淨損）;income_tax_expense=所得稅費用（利益）;net_income=本期淨利（淨損）;parent_net_income=淨利（淨損）歸屬於母公司業主;basic_eps=基本每股盈餘（元）,raw_payload_sha_and_source_row_sha_verified,False,,not_triggered,True,not_required,Current OpenAPI rows are usable only from first_observed_at forward and are not historical PIT. Exact company filing availability plus historical coverage validation is required before model use.
2026-07-16 01:31:58 Asia/Taipei,financial_statement_point_in_time_history,financial_statement_pit_v1,tpex_general,official_openapi_current_snapshot,TPEX,general,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap06_O_ci,sha256://78d4b343cca55afd0f98e35e61d24598df9c2aaf48ae8e5668465da8b5e83825,78d4b343cca55afd0f98e35e61d24598df9c2aaf48ae8e5668465da8b5e83825,84bc06a3a13aeded0531fa855255eff169a9fdebd7d6b8a0d9f21adc0dc20484,2026-07-15,1150715,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,first_observed_at,current_snapshot_first_observed_only,False,True,False,2026,115,1,2026Q1,official_endpoint_reported_scope,cumulative_ytd,thousand_ntd,ntd_per_share,6643,M31,52025d3179e3d23cab42531f63d43e8eb9c146539f2d58d8c4fac45c7141f660,1,1,,True,394748,,394748,461015,-66267,19331,-46936,2311,-49247,-49247,-1.18,100.0000,-16.7872,-12.4756,general_schema_ratios_derived_from_cumulative_reported_values,required_metrics_complete,operating_revenue=營業收入;operating_cost=營業成本;gross_profit=營業毛利（毛損）淨額;operating_expenses=營業費用;operating_income=營業利益（損失）;non_operating_income_expense=營業外收入及支出;pretax_income=稅前淨利（淨損）;income_tax_expense=所得稅費用（利益）;net_income=本期淨利（淨損）;parent_net_income=淨利（淨損）歸屬於母公司業主;basic_eps=基本每股盈餘（元）,raw_payload_sha_and_source_row_sha_verified,False,,not_triggered,True,not_required,Current OpenAPI rows are usable only from first_observed_at forward and are not historical PIT. Exact company filing availability plus historical coverage validation is required before model use.
2026-07-16 01:31:58 Asia/Taipei,financial_statement_point_in_time_history,financial_statement_pit_v1,tpex_general,official_openapi_current_snapshot,TPEX,general,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap06_O_ci,sha256://78d4b343cca55afd0f98e35e61d24598df9c2aaf48ae8e5668465da8b5e83825,78d4b343cca55afd0f98e35e61d24598df9c2aaf48ae8e5668465da8b5e83825,4d8cb7561c132ef395af902bbcb2eee55d243b1b233c2333fb885aeba10edbdb,2026-07-15,1150715,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,first_observed_at,current_snapshot_first_observed_only,False,True,False,2026,115,1,2026Q1,official_endpoint_reported_scope,cumulative_ytd,thousand_ntd,ntd_per_share,6649,台生材,19d7296b1b212a641479d476cb823f45f8d30b8b5ff5ed00484bf522827986f2,1,1,,True,26399,10357,16042,19812,-3770,3908,138,0,138,,0,60.7675,-14.2808,0.5227,general_schema_ratios_derived_from_cumulative_reported_values,required_metrics_complete,operating_revenue=營業收入;operating_cost=營業成本;gross_profit=營業毛利（毛損）淨額;operating_expenses=營業費用;operating_income=營業利益（損失）;non_operating_income_expense=營業外收入及支出;pretax_income=稅前淨利（淨損）;income_tax_expense=所得稅費用（利益）;net_income=本期淨利（淨損）;parent_net_income=淨利（淨損）歸屬於母公司業主;basic_eps=基本每股盈餘（元）,raw_payload_sha_and_source_row_sha_verified,False,,not_triggered,True,not_required,Current OpenAPI rows are usable only from first_observed_at forward and are not historical PIT. Exact company filing availability plus historical coverage validation is required before model use.
2026-07-16 01:31:58 Asia/Taipei,financial_statement_point_in_time_history,financial_statement_pit_v1,tpex_general,official_openapi_current_snapshot,TPEX,general,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap06_O_ci,sha256://78d4b343cca55afd0f98e35e61d24598df9c2aaf48ae8e5668465da8b5e83825,78d4b343cca55afd0f98e35e61d24598df9c2aaf48ae8e5668465da8b5e83825,43d431ef2f1d44cdda06eb479ccf9f6d8b6877d725ebffda4c68a8b8b7be9829,2026-07-15,1150715,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,first_observed_at,current_snapshot_first_observed_only,False,True,False,2026,115,1,2026Q1,official_endpoint_reported_scope,cumulative_ytd,thousand_ntd,ntd_per_share,6651,全宇昕,c376ceed5f3f5406bdcb36b89a8c35b738457a3582615004c7685177c3d99747,1,1,,True,396326,246408,149918,57088,93405,13357,106762,21362,85400,,2.47,37.8269,23.5677,21.5479,general_schema_ratios_derived_from_cumulative_reported_values,required_metrics_complete,operating_revenue=營業收入;operating_cost=營業成本;gross_profit=營業毛利（毛損）淨額;operating_expenses=營業費用;operating_income=營業利益（損失）;non_operating_income_expense=營業外收入及支出;pretax_income=稅前淨利（淨損）;income_tax_expense=所得稅費用（利益）;net_income=本期淨利（淨損）;parent_net_income=淨利（淨損）歸屬於母公司業主;basic_eps=基本每股盈餘（元）,raw_payload_sha_and_source_row_sha_verified,False,,not_triggered,True,not_required,Current OpenAPI rows are usable only from first_observed_at forward and are not historical PIT. Exact company filing availability plus historical coverage validation is required before model use.
2026-07-16 01:31:58 Asia/Taipei,financial_statement_point_in_time_history,financial_statement_pit_v1,tpex_general,official_openapi_current_snapshot,TPEX,general,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap06_O_ci,sha256://78d4b343cca55afd0f98e35e61d24598df9c2aaf48ae8e5668465da8b5e83825,78d4b343cca55afd0f98e35e61d24598df9c2aaf48ae8e5668465da8b5e83825,3a735023ebaa285e983ef70d765f784c6f7ecbe05b0a5d675f5757a310d1863b,2026-07-15,1150715,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,first_observed_at,current_snapshot_first_observed_only,False,True,False,2026,115,1,2026Q1,official_endpoint_reported_scope,cumulative_ytd,thousand_ntd,ntd_per_share,6654,天正國際,dbe2d8ea8830fba82be99b70d71d6a97cc55cdb67b9f025f78e875672b9e0dc0,1,1,,True,121893,95377,26516,39681,-13165,486,-12679,-3183,-9496,-8263,-0.2,21.7535,-10.8005,-7.7904,general_schema_ratios_derived_from_cumulative_reported_values,required_metrics_complete,operating_revenue=營業收入;operating_cost=營業成本;gross_profit=營業毛利（毛損）淨額;operating_expenses=營業費用;operating_income=營業利益（損失）;non_operating_income_expense=營業外收入及支出;pretax_income=稅前淨利（淨損）;income_tax_expense=所得稅費用（利益）;net_income=本期淨利（淨損）;parent_net_income=淨利（淨損）歸屬於母公司業主;basic_eps=基本每股盈餘（元）,raw_payload_sha_and_source_row_sha_verified,False,,not_triggered,True,not_required,Current OpenAPI rows are usable only from first_observed_at forward and are not historical PIT. Exact company filing availability plus historical coverage validation is required before model use.
2026-07-16 01:31:58 Asia/Taipei,financial_statement_point_in_time_history,financial_statement_pit_v1,tpex_general,official_openapi_current_snapshot,TPEX,general,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap06_O_ci,sha256://78d4b343cca55afd0f98e35e61d24598df9c2aaf48ae8e5668465da8b5e83825,78d4b343cca55afd0f98e35e61d24598df9c2aaf48ae8e5668465da8b5e83825,d81e7e01f5450834f3f98dbf88da435fa467e20c1b013b253b20b5d7161f2c6d,2026-07-15,1150715,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,first_observed_at,current_snapshot_first_observed_only,False,True,False,2026,115,1,2026Q1,official_endpoint_reported_scope,cumulative_ytd,thousand_ntd,ntd_per_share,6661,威健生技,5f67998497d2e189979811de7065ce0aaed0c015baf1210120ba48a26ec60be6,1,1,,True,83766,47216,36550,42599,-6049,-184,-6233,-158,-6075,-6282,-0.27,43.6335,-7.2213,-7.2523,general_schema_ratios_derived_from_cumulative_reported_values,required_metrics_complete,operating_revenue=營業收入;operating_cost=營業成本;gross_profit=營業毛利（毛損）淨額;operating_expenses=營業費用;operating_income=營業利益（損失）;non_operating_income_expense=營業外收入及支出;pretax_income=稅前淨利（淨損）;income_tax_expense=所得稅費用（利益）;net_income=本期淨利（淨損）;parent_net_income=淨利（淨損）歸屬於母公司業主;basic_eps=基本每股盈餘（元）,raw_payload_sha_and_source_row_sha_verified,False,,not_triggered,True,not_required,Current OpenAPI rows are usable only from first_observed_at forward and are not historical PIT. Exact company filing availability plus historical coverage validation is required before model use.
2026-07-16 01:31:58 Asia/Taipei,financial_statement_point_in_time_history,financial_statement_pit_v1,tpex_general,official_openapi_current_snapshot,TPEX,general,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap06_O_ci,sha256://78d4b343cca55afd0f98e35e61d24598df9c2aaf48ae8e5668465da8b5e83825,78d4b343cca55afd0f98e35e61d24598df9c2aaf48ae8e5668465da8b5e83825,3da7aaad10be69d3b7be01282324bf47d2e64719624cdaeaa95f4d00d1e1c1f6,2026-07-15,1150715,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,first_observed_at,current_snapshot_first_observed_only,False,True,False,2026,115,1,2026Q1,official_endpoint_reported_scope,cumulative_ytd,thousand_ntd,ntd_per_share,6662,樂斯科,bc818e56c6c039bcecf8da24dbd685954040674711b41ebd899083d66a292ea0,1,1,,True,61013,40857,20156,13940,6216,665,6881,1510,5371,,0.21,33.0356,10.1880,8.8030,general_schema_ratios_derived_from_cumulative_reported_values,required_metrics_complete,operating_revenue=營業收入;operating_cost=營業成本;gross_profit=營業毛利（毛損）淨額;operating_expenses=營業費用;operating_income=營業利益（損失）;non_operating_income_expense=營業外收入及支出;pretax_income=稅前淨利（淨損）;income_tax_expense=所得稅費用（利益）;net_income=本期淨利（淨損）;parent_net_income=淨利（淨損）歸屬於母公司業主;basic_eps=基本每股盈餘（元）,raw_payload_sha_and_source_row_sha_verified,False,,not_triggered,True,not_required,Current OpenAPI rows are usable only from first_observed_at forward and are not historical PIT. Exact company filing availability plus historical coverage validation is required before model use.
2026-07-16 01:31:58 Asia/Taipei,financial_statement_point_in_time_history,financial_statement_pit_v1,tpex_general,official_openapi_current_snapshot,TPEX,general,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap06_O_ci,sha256://78d4b343cca55afd0f98e35e61d24598df9c2aaf48ae8e5668465da8b5e83825,78d4b343cca55afd0f98e35e61d24598df9c2aaf48ae8e5668465da8b5e83825,bd68c64707dc65ffb08afd319214da0d3175888db5fbcfd82904a7501a399f82,2026-07-15,1150715,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,first_observed_at,current_snapshot_first_observed_only,False,True,False,2026,115,1,2026Q1,official_endpoint_reported_scope,cumulative_ytd,thousand_ntd,ntd_per_share,6664,群翊,7117fe38ad19222eacaaa5f7d46779b73f9b27c22def77598231368be8691047,1,1,,True,667210,345416,321794,104481,217313,68065,285378,58858,226520,226520,3.73,48.2298,32.5704,33.9503,general_schema_ratios_derived_from_cumulative_reported_values,required_metrics_complete,operating_revenue=營業收入;operating_cost=營業成本;gross_profit=營業毛利（毛損）淨額;operating_expenses=營業費用;operating_income=營業利益（損失）;non_operating_income_expense=營業外收入及支出;pretax_income=稅前淨利（淨損）;income_tax_expense=所得稅費用（利益）;net_income=本期淨利（淨損）;parent_net_income=淨利（淨損）歸屬於母公司業主;basic_eps=基本每股盈餘（元）,raw_payload_sha_and_source_row_sha_verified,False,,not_triggered,True,not_required,Current OpenAPI rows are usable only from first_observed_at forward and are not historical PIT. Exact company filing availability plus historical coverage validation is required before model use.
